Country Code,ABW,AFG,AGO,ALB,AND,ARB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CEB,CHE,CHI,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CSS,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,EAP,EAR,EAS,ECA,ECS,ECU,EGY,EMU,ERI,ESP,EST,ETH,EUU,FCS,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HIC,HKG,HND,HPC,HRV,HTI,HUN,IBD,IBT,IDA,IDB,IDN,IDX,IMN,IND,INX,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAC,LAO,LBN,LBR,LBY,LCA,LCN,LDC,LIC,LIE,LKA,LMC,LMY,LSO,LTE,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEA,MEX,MHL,MIC,MKD,MLI,MLT,MMR,MNA,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAC,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OED,OMN,OSS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRE,PRI,PRK,PRT,PRY,PSE,PSS,PST,PYF,QAT,ROU,RUS,RWA,SAS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSA,SSD,SSF,SST,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TEA,TEC,TGO,THA,TJK,TKM,TLA,TLS,TMN,TON,TSA,TSS,TTO,TUN,TUR,TUV,TZA,UGA,UKR,UMC,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WLD,WSM,XKX,YEM,ZAF,ZMB,ZWE
1970,,1748886596,,,78619206.09,31375728863,,31584210366,,,,41261059469,15373005769,,242732571.4,26849148286,333627758.2,458404330.1,8992721809,,,538423153.7,,,53233532.93,186300000,1017171717,42327600098,,179080099.3,,96245114.46,189106554.5,87896095224,,,,9126309735,92602973434,1455482990,1160002261,4877684910,274960699.9,7198360460,,,984830158.5,3724718470,5693005200,,,,,2.15E+11,,,17075466667,1485400100,4863487493,1.27E+11,2.79E+11,4.07E+11,,1.01E+12,2862504170,7682491836,6.41E+11,,40881655099,,,8.55E+11,,11365953567,219878482.2,1.48E+11,,,323802475.5,1.31E+11,,2215029450,,,52296836.75,78733594.84,66331428.57,13139862500,,69520026.67,1904000000,,267800000,2.42E+12,3800766536,723000000,31821064288,,,,5.29E+11,6.11E+11,82609329091,32853737953,9150684932,50047555952,,61589800520,,4401259686,10976245154,3281713806,518902045.5,7045666667,1.13E+11,1404776071,639596751.6,2.13E+11,,1603447357,,718401157.7,14295279.54,16300000,8999227202,2873984878,1.24E+11,,,323099700,,,1.76E+11,,,90098330.67,2296470588,1.68E+11,5.55E+11,68738625.23,3.21E+11,,1509155063,,,,3956328426,293073868,,1111859570,,41227576068,35520000000,,5.28E+11,,359772363.3,250721821.6,,,,,,,209348253.6,,290531621.3,3864170913,1.16E+12,,358815681.9,649916708.2,12545849083,,37677621538,12814123115,865975308.6,,6623527495,2.39E+12,256299496,,10027088849,1351006400,7432223177,6687204834,,645537126.2,,21582571355,5034700000,,8109032775,548758098.4,,,2.34E+12,254035999.2,301791301.8,,,219900006,84723554752,5377333333,2437666667,1024832915,1919508689,,434410373.8,1132920000,,,,64628484706,,64643890924,7879869499,,247150000,,,37555366021,112137757.2,,18432031.36,2140383696,,469266736.6,1.27E+11,,253976626.2,7086538438,,,1.64E+11,,,,84723554752,64643890924,821850000,1439238095,17086956522,,,1260084034,,3.57E+11,2137096774,1.08E+12,,18450000,12848755556,,219000000,,,2.96E+12,,,,18418031639,1825285714,1884206300
1971,,1831108971,,,89409820.36,36415569616,,33293199095,,,,45138313361,17858485957,,252842285.7,29981290025,335072975.2,482411279,8751842840,,,573400000,,,59207317.07,211100000,1095454545,49204456700,,197523179.2,,126957494.4,201450768.4,99271961478,,,,10884114754,99800958648,1584128262,1233991075,5594770359,322128019.3,7820380971,,,1077152902,4049439479,6914658400,,,,,2.49E+11,,,19085681968,1666400000,5077222367,1.36E+11,3.01E+11,4.53E+11,,1.14E+12,2754220263,8266003571,7.26E+11,,46492797365,,,9.67E+11,,12536710287,247749327.7,1.66E+11,,,381687073.1,1.48E+11,,2417107708,,,55728608.97,78540057.14,64946954.76,14591755682,,88570952.87,1984800000,,282050000,2.68E+12,4476001946,731000000,34321034822,,,,5.79E+11,6.61E+11,82867315218,30374828113,9333536360,53253379867,,66452561866,,5104355500,13731801565,3865346535,660321818.2,6709000000,1.24E+11,1539865514,678241389,2.40E+11,,1778391289,,969911421.4,15278632.48,19624746.45,9889961112,3880370402,1.40E+11,,,341543100,,,1.97E+11,,,104888628.2,2369308600,1.74E+11,6.00E+11,76482102.91,3.58E+11,,1572310772,,,,4356633663,327651488,,1199507630,,47597134239,39200000000,,5.70E+11,,430096738.4,264579879.8,,,,,,,227051055,,365386929.8,4244340334,1.27E+12,,413634335.3,693573595.3,9181769912,,44010160464,14583114840,882765471.6,,8066935949,2.65E+12,301010587.1,,10602058190,1523917200,8289582884,7408305736,,717716130.5,,21099878625,5646800000,,9202512367,609047284.9,,,2.60E+12,296613496.9,387700084.2,,,222952578.2,90042199765,7184853348,2656000000,1058120427,2262544100,50056882.82,419549425.1,1186120000,,,,65753522586,,65772818996,8864143188,,270650000,,,40980345656,136465324.4,,21965951.72,2589851693,,501866730.7,1.36E+11,,286537525,7375000024,,,1.83E+11,,,,90042199765,65772818996,896754316.7,1685217059,16256619964,,,1417787115,,3.93E+11,2807258065,1.17E+12,,20051648.18,14625295455,,257000000,,,3.27E+12,,,,20334172260,1687000000,2178716300
1972,,1595555476,,,113408231.9,43302571643,,34733000536,,,,51954439252,22059612417,,246804571.4,37408591330,410331901,578595584,6288245867,,,590900000,,,66062500,235400000,1257615645,58539008786,,270818555.8,,165258093.9,230317908,1.13E+11,,,,11853817308,1.14E+11,1849400600,1430951332,6173712814,410669262.9,8671358733,,,1238251696,4687887089,8135150892,,,,,2.99E+11,,,23232411898,1987300000,6761786387,1.55E+11,3.31E+11,5.62E+11,,1.36E+12,3185987235,8763960703,8.78E+11,,58971806627,,,1.16E+12,,14754136507,316650509,2.03E+11,,,430508357.7,1.70E+11,,2112292945,,,59161545,87702828.57,65429198.24,16885506818,,106101175.7,2101300000,,285380952.4,3.11E+12,5710107420,802999950,37182035600,,,,6.51E+11,7.37E+11,86235028023,33946936788,10997590361,52659668484,,70509913049,,6325627655,17153463264,4113848002,827213233.6,8771500000,1.45E+11,1875048860,788574629,3.18E+11,,2107279157,,505549441.4,18936526.95,22944849.12,10842220469,4451200973,1.62E+11,,,368098000,,,2.21E+11,,,124941925,2553936348,1.84E+11,6.74E+11,80915831.92,4.11E+11,,1968733022,,,,5074117545,402460333.2,,1341590682,,58116157775,45200000000,,6.40E+11,,486617332.4,295118249.3,,,,,,,265009395.1,,406062874.3,5043268549,1.40E+12,,505892512.9,742779740.4,12274416018,,54008338918,17358610850,1024098805,,9820126398,3.07E+12,366857738.4,,9309109764,1673411700,9189413409,8017468688,,858802035.9,,24445629915,6328900000,,11240223128,697291727.8,,,3.01E+12,325843254.7,510259940.7,,,246457838.3,90429765501,9664157499,2882000000,1280328245,2719900351,40606712.05,465381090,1263720000,,,,74072791292,,74101180042,10460126255,,287600000,,,48263914959,146741251.5,,30645121.01,3059682162,,585427545.7,1.54E+11,,335677636.9,8177884553,,,2.05E+11,,,,90429765501,74101180042,1083381044,2237476420,20431095406,,,1491596639,,4.54E+11,2189418001,1.28E+12,,27585488.99,15922863636,,307100000,,,3.77E+12,,,,21358137115,1910714286,2677729400
1973,,1733333264,,,150820102.8,55001266851,,52544000117,,,,63721973094,29515467988,,304339839.6,47999363072,504376035.7,674773821.2,8086725729,,,670900000,,,78343558.28,269500000,1263018491,79279057731,,433092003.6,,244129088,271183061.4,1.31E+11,,,,16836261173,1.39E+11,2508421235,1758727395,7870239461,541973362.5,10315760000,,,1528916185,5121148700,9987709650,,,,,3.97E+11,,,30730638896,2344699900,8715105930,1.95E+11,4.23E+11,7.41E+11,,1.73E+12,3891755552,9616725366,1.14E+12,,78425934894,,,1.47E+12,,19486826980,425963359.4,2.64E+11,,,722780701.1,1.93E+11,,2465492958,,,75187969.92,89374237.29,81203226.91,22347844649,,140153748.2,2569200100,,307047619,3.77E+12,8030117556,912499950,44784492924,,,,8.38E+11,9.36E+11,98734581919,36085125024,16273253012,63575065746,,84374541630,,7490132549,27081698249,5134367778,1137337734,11321750000,1.75E+11,1905917553,943700547.8,4.32E+11,,2502142444,,702899156,31710657.73,24196018.38,13841885921,5408293999,2.04E+11,,,386968300,,,2.90E+11,,,165930611.7,2875625000,2.20E+11,8.41E+11,121181556.2,5.22E+11,,2701874664,,,,6242177798,523552815.1,,1653062347,,78285561909,55280000000,,8.01E+11,,563683660.3,345602025.4,,,,,,,333731874.4,,444281703.9,7662996767,1.56E+12,,542294864.8,946385033,15162871287,,70924006306,22534253703,972101725,,13024906080,3.71E+12,483033932.1,,6324884129,1913793400,10994381895,10082885603,,1299105241,,29970739984,7002400000,,15092052330,889357059.5,,,3.64E+12,431254103,793884368,,,290746157.1,1.03E+11,14947391140,3571666667,1471913474,3693760000,55272108.84,575230234.4,1442320000,,,,94683459074,,94717181492,13027027795,,305300000,,,58567384059,221902017.3,,36896278.22,3239488105,,647199482.8,1.94E+11,,406479906.2,10838587358,,,2.71E+11,,,,1.03E+11,94717181492,1308799459,2730787476,25724381625,,,1702521008,,5.80E+11,3964295673,1.43E+12,,30165373.62,19466279070,,351600000,,,4.59E+12,,,,29293948127,2268714286,3309353600
1974,,2155555498,,,186558696.3,1.05E+11,,72436777342,,,,88809137804,35189299985,,345263492.1,56333010460,554654787,751133642.6,12512460520,,,632400000,,,103216374.3,312600000,2100249875,1.05E+11,441595558.6,1073577086,,306033848.4,281398668.2,1.60E+11,,,,16210404184,1.44E+11,3070151901,2255496995,9596960180,585364635.4,12370029584,,,1666544754,6657346981,11405957317,,,,,4.44E+11,,,34160363583,2925600000,13209713643,2.20E+11,5.94E+11,8.53E+11,,1.95E+12,6599259421,9015166840,1.29E+12,,97009800115,,,1.65E+12,,24867278714,558589870.9,2.86E+11,,,1544216004,2.06E+11,,2894409938,,,95797533.46,98775328.95,94159862.71,25351305682,,169918948.6,3161499900,,433954545.5,4.27E+12,9388663646,1034500000,54943146272,,,,1.06E+12,1.19E+12,1.34E+11,52403818333,25802409639,82159365608,,98198276857,,7906317253,46209092073,11516762614,1492743372,16334250000,1.99E+11,2375096249,1197454207,4.80E+11,,2973309272,,588443893.7,85637174.37,31514856.31,19482038223,13004774557,2.69E+11,,,486955000,,,3.76E+11,,,193983720.5,3574586466,2.81E+11,1.07E+12,150846210.4,6.14E+11,,3295861019,,,,7675408486,563939670.7,,1917508190,,1.43E+11,72000000000,,1.02E+12,,538747268.3,376094108.5,,,,,,,414772351.9,,548621017.6,9496074114,1.71E+12,,637400199.1,1026136974,24846641318,,86129928027,27145693810,1217953547,,14069222284,4.16E+12,1645917776,,8773030424,2188307600,13858441211,13781139970,,1467346060,,42862225601,7684800000,,17514112076,1199618980,,,4.06E+12,555337985.7,2401403227,,,308458423.2,1.25E+11,45412957746,4595000000,1658273721,5216773826,84539332.28,648590642.9,1665880000,,,,1.24E+11,,1.24E+11,20258099686,,368600000,,,65082581295,264311994.1,,43134498.69,5159557176,,652532796.1,2.19E+11,,560437742.6,13703000530,,,3.55E+11,,,,1.25E+11,1.24E+11,2042031901,3545933562,35599913836,,,2100142653,,7.36E+11,4090209682,1.55E+12,,32924215.86,28985627907,,395400000,,,5.30E+12,,,,36806475350,3121833333,3982161400
1975,,2366666616,,,220127246.4,1.16E+11,14720672507,52438647922,,,,97147343985,40059206763,,420986666.7,66029748931,676870140.3,939972703.5,19448348073,,,596200000,,,118066298.3,345000000,2404697651,1.24E+11,475761121.2,1168304306,,355172413.8,378660016.3,1.74E+11,,,,7622217352,1.63E+11,3893839190,2752771044,10237343174,767102679,13098633902,,,1960863466,7747613323,13027415244,,,489914760.7,,4.89E+11,,,40474400473,3599300100,15557934268,2.47E+11,6.38E+11,9.34E+11,,2.28E+12,7731677257,11437965585,1.50E+12,,1.14E+11,,,1.93E+12,,29494515597,684268280.8,3.61E+11,,,2157592937,2.42E+11,,2810106383,,,115182522.1,108985740.2,104295643.4,28525872476,,211194305.7,3645900000,,494791666.7,4.73E+12,10048022370,1124000000,62338719602,,,,1.14E+12,1.30E+12,1.61E+11,60270886217,30463855422,1.02E+11,,97159222024,,9495166028,51776222350,13458516763,1386032921,15353833333,2.27E+11,2860411286,1363039400,5.22E+11,,3259344936,,,55081816.99,33364055.3,21704752066,12024138276,3.15E+11,,,577549300,,,3.95E+11,,,246387479.2,3791298146,3.11E+11,1.22E+12,149560513.9,6.75E+11,,3233431611,,,,8984824183,711922994.2,,2283049233,,1.56E+11,88000000000,,1.16E+12,,830710615.2,474620439.6,,,,,,,475916514.7,,613220652.9,9298800799,1.86E+12,,816647865.8,1048690933,27778934625,,98970041042,32877805200,1575789254,,12995256381,4.66E+12,2096699189,13400661893,11340000242,2435304100,16877163792,14893969288,,1356591177,,48709236825,8198300000,,19349512941,1351889403,,1131300668,4.55E+12,690319754.9,2512784033,,,571863295.7,1.34E+11,46773368206,5598000000,2235746645,5633386680,74617096.48,679335901.1,1884120100,,,,1.36E+11,,1.37E+11,23030697695,,465000000,,,81716751698,288302907.4,,47803145.96,6826980767,,864602103.3,2.46E+11,,617321669.4,14882747955,,,3.71E+11,,,32506741.72,1.34E+11,1.37E+11,2442667573,4328610490,44633707243,,,2359555556,,8.47E+11,3538283322,1.69E+12,,33237164.72,31303581395,,399800000,,,5.90E+12,,,,38114942529,2618666667,4371300700
1976,,2555555567,,,227281024.6,1.45E+11,19213022691,51169499891,,,,1.05E+11,42959976068,,448412753.6,71494539498,698408244.4,976547572.2,10117113333,,,642100000,,,96905829.6,386300000,2732083958,1.53E+11,515665506.1,1423061357,,372010119.6,451152450,2.07E+11,,,,10341925249,1.54E+11,4662053708,3076592431,9648583225,754549600.5,15341403660,,,2412555426,7978842507,13789579903,,,576090073.7,,5.18E+11,,,44575847808,3951399900,17728347375,2.51E+11,6.96E+11,1.03E+12,,2.37E+12,9091924305,13360476862,1.56E+12,,1.18E+11,,,1.99E+12,,31873171719,694552411.7,3.72E+11,,,3009409971,2.33E+11,,2765254237,,,112189468.5,112386489,103653049.9,31152840485,,240780413.6,4365300200,,454440000,5.14E+12,12876366009,1347999950,66095344258,,,,1.25E+12,1.41E+12,1.67E+11,73287514721,37269156627,92922225006,,1.01E+11,,9465078404,68055295080,17754825601,1644755723,15176875000,2.24E+11,2966010230,1708734940,5.86E+11,,3474542392,,,41109617.5,30095602.29,29779338843,13131668947,3.56E+11,,,596675700,,,4.39E+11,,,272493879,3591319857,3.36E+11,1.32E+12,147654093.8,7.37E+11,,3544268025,,,,9584323309,735339911.9,,2181844194,,1.94E+11,89025974026,,1.27E+12,,939227993.7,527936988.8,,,,,,,524407931.9,706991274.4,670317634.2,11050125905,2.08E+12,,798310509.6,1064517575,36308883249,,1.08E+11,35942270686,1452792989,,13612626656,5.06E+12,2560220035,16660726033,13338484980,2588106000,15947709380,17097563270,,1511856584,,57323618328,8968600000,,20334835544,1540820245,,1134406151,4.94E+12,732286143.3,3284301332,,,637754162.1,1.31E+11,64005665722,6979333333,2266860656,6326445410,83099107.91,594895672.3,2328280100,,,,1.48E+11,,1.48E+11,26283614742,,505500000,,,88102107647,272539098.4,,49278979.55,7633528921,,866044961,2.50E+11,,619375134.2,16985211146,,,4.13E+11,,,30036416.96,1.31E+11,1.48E+11,2500410584,4507929104,51280134554,,,2447300000,,9.28E+11,3667161241,1.88E+12,,32792480.97,36187023256,,440000000,,,6.42E+12,,,,36601885925,2746714286,4318372000
1977,,2953333418,,,254020153.3,1.67E+11,24871775165,56781000101,,,77496740.74,1.10E+11,51545759221,,547535555.6,83283328419,750049739.2,1131225279,9651149302,,,713000000,,,117650000,447000000,3227436282,1.76E+11,585680637.1,1732721161,,451603325.4,507298120.7,2.12E+11,,,,13962893422,1.75E+11,6265067858,3366368665,12344424764,765224030.6,19470960619,,,3072427013,9262319735,14206158675,,,734887974,,5.98E+11,,36370370.37,49784281716,4587100200,20971901273,2.90E+11,7.78E+11,1.22E+12,,2.69E+12,11026346590,14636028767,1.78E+12,,1.32E+11,,,2.26E+12,,33524682308,719533137.1,4.10E+11,,,2809349074,2.63E+11,,3189428571,,,138094243.3,114971207.2,103987520.1,36176233117,71494481.48,282269373,5480500200,,449880000,5.82E+12,15719433719,1669499950,78110571449,,,,1.41E+12,1.59E+12,1.82E+11,76817789923,45808915663,1.05E+11,,1.20E+11,,11261811100,80600122701,19838130715,2175791271,17365700000,2.57E+11,3249697393,2096568479,7.21E+11,,4494378855,,,38748059.44,44680000,38265082645,14135729588,3.89E+11,,,673010600,,87350297.04,4.83E+11,,,303496276.3,4104509583,3.85E+11,1.49E+12,193307267.7,8.55E+11,,3922895892,,,,11049896742,811250927.4,,2358930406,,2.25E+11,81814159292,,1.43E+12,,1049838493,625573345.5,,,,,,,540635389.6,827094668,806290840.6,13139397879,2.30E+12,,837616756.5,1291457973,36035407725,,1.25E+11,41508030431,1382400000,,15470524341,5.70E+12,2741169948,18754784390,15126059646,2738261900,14620386674,19648106122,,1640763204,,63567651995,9910900000,,21441635411,1912353340,,1183548839,5.58E+12,793193187.4,3617580172,,,746650558.6,1.52E+11,74188249979,8704000000,2320786491,6617532783,93147039.25,691777758.4,2941640100,,,,1.63E+11,,1.63E+11,29841335711,,641000000,,,93136775103,304047838.1,,64526398.66,7696011360,,935360466.4,2.89E+11,,777435020.5,19779315170,,,4.55E+11,,,34139387.89,1.52E+11,1.63E+11,3138666667,5109324009,58676813687,,,2936470588,,1.04E+12,4114667063,2.09E+12,,49353148.15,42263209302,,461800000,,,7.26E+12,,,,40649724011,2483000000,4364382100
1978,,3300000109,,,308008897.6,1.83E+11,23775831783,58082870156,,,87879333.33,1.18E+11,62052258694,,610225555.6,1.02E+11,928843304.8,1475584037,13281767143,,,832400000,,,136300000,475800000,3758220890,2.01E+11,654039198.2,1941600704,,590376720.6,610578523.8,2.19E+11,,,,15989933708,1.50E+11,7900524898,4409920644,15372608002,878771771.3,23263511958,,,3523208810,9505508270,17844705325,,,964026512.2,,7.38E+11,,45170370.37,60362854967,4774400000,26364491313,2.80E+11,8.62E+11,1.54E+12,,3.28E+12,11922502171,14849909491,2.18E+12,,1.60E+11,,,2.77E+12,,36283091408,829239489.8,5.07E+11,,,2389479269,3.36E+11,,3662478185,,,171836793.4,122666858.8,,44270203154,88322370.37,355989047.3,6070600200,,507080000,6.96E+12,18315007366,1929499950,89239500238,,,,1.52E+12,1.73E+12,2.06E+11,83214760432,51455719100,1.23E+11,,1.35E+11,,14665538508,77994316622,23762275652,2474614621,16836235294,3.14E+11,2644449232,2602748691,1.01E+12,,5303734883,,,45210026.32,49095407.41,51700619835,15500908760,4.47E+11,,,717240400,,102094121.5,5.48E+11,,,436918176.7,2733183857,4.30E+11,1.62E+12,266559337.6,8.91E+11,,4884869092,,,,13236854105,1000535735,,2669755116,,2.38E+11,1.03E+11,,1.55E+12,,1222702356,793675169.9,,,,,,,544424605.1,1019630847,949034016.8,16358376511,2.58E+12,,846007597.7,1774365275,36527862209,,1.54E+11,46523091010,1604162497,,18614130435,6.85E+12,2740301390,20690287249,17820100626,3244558600,12495779622,22706155475,,1947947524,,70668838169,11165000000,,23489924726,2350329157,,1372623474,6.70E+12,1005573294,4052000413,,,905709147.3,1.73E+11,80265619485,7670500000,2591178368,7515823563,111022090,960728338.9,3127960000,,,,1.80E+11,,1.81E+11,32094944559,,735500000,,,1.03E+11,340616375.3,,85552369.91,9275203106,,1113920123,2.80E+11,,824263841.5,24006570178,,,5.15E+11,,,41567471.67,1.73E+11,1.81E+11,3562333458,5968044210,65147022486,,,2420260870,,1.11E+12,4910257283,2.36E+12,,60844777.78,46426511628,,512900000,,,8.54E+12,,,,46737580497,2813375000,4351600500
1979,,3697940410,,,411578334.2,2.49E+11,31225463218,69252328953,,,109079963,1.35E+11,73937296655,,782496666.7,1.17E+11,1186231265,1748480982,15565480322,,,1139800100,,,151800000,517200000,4421343606,2.25E+11,793011830.8,2803780006,,819877300.6,700764892.7,2.43E+11,,,,21803696985,1.78E+11,9142935858,5811444661,15068422236,1198749666,27940411250,,,4035519323,10934451734,19584443288,,,1288715210,,8.78E+11,,44296296.3,70366280175,5498800100,33243422158,3.25E+11,1.05E+12,1.68E+12,,4.01E+12,14175166008,18150000571,2.64E+12,,2.14E+11,,,3.38E+12,,44498283621,1019743927,6.14E+11,,,3030251116,4.39E+11,,4020227920,,,207114382.5,118537875.1,,54481875805,102244370.4,420642463.4,6902600200,,530440000,8.05E+12,22526035941,2251499950,1.01E+11,,,,1.83E+12,2.06E+12,2.40E+11,1.02E+11,51400186379,1.37E+11,,1.51E+11,,18341273856,90391877325,37816457839,2811162819,21505200000,3.92E+11,2425033998,3271728272,1.06E+12,,6234390975,,,42620165.44,58296666.67,66567975207,24746019537,5.29E+11,,,814067900,,123935513.7,6.53E+11,,,503180670,3364611432,4.92E+11,1.93E+12,290142517.8,1.06E+12,,5711457760,,,,15912133569,1209898293,,3463565881,,3.12E+11,1.35E+11,,1.85E+12,,1595423286,1001300838,,,,,,,644070364.9,1216229419,1058269066,21213672089,2.88E+12,,1047225130,2109278102,47259911894,,1.77E+11,53132244624,1851250008,,20580987679,7.91E+12,3733352635,26874305570,19707979303,3704551600,15962459447,27502168727,,2293621944,,89348351861,12750000000,,26625439344,3135123879,,1681702228,7.71E+12,1215031775,5633000318,,,1109346221,1.93E+11,1.12E+11,9032250000,3226678628,9294635004,151270207.9,1109374722,3463639900,,,,2.17E+11,,2.17E+11,39832876160,,783000000,,,1.22E+11,412093133.8,,127261099.2,9929682184,,1004316495,3.24E+11,,891775906.6,27371699083,,,6.16E+11,,,44667002.01,1.93E+11,2.17E+11,4602416625,7188191882,89394085658,,,2139025000,,1.35E+12,7181185278,2.63E+12,,71096370.37,55653325581,,606700032,,119258835.3,9.93E+12,,,,57647268409,3325500000,5177459400
1980,,3641723322,5930503401,,446416105.8,3.38E+11,43598748449,76961923742,,,131431037,1.50E+11,82058912465,,919726666.7,1.28E+11,1405251547,1928720390,18138049096,19839230769,3072698328,1335300000,,,194750000,613299968,4537487843,2.35E+11,1017805365,4928824958,135653295.2,1060923829,797048028.8,2.74E+11,,1.19E+11,,29036709872,1.91E+11,10175615442,6740756569,14394927495,1705796850,33400735644,123505640.9,142246875.5,4831447001,13459026796,19912889861,,,2154311277,,9.47E+11,,59100000,71127592754,6631000100,42345277342,3.75E+11,1.29E+12,1.81E+12,,4.55E+12,17881514683,22912500556,2.95E+12,,2.32E+11,,,3.86E+12,,53685049410,1202567359,7.01E+11,,,4279637934,5.65E+11,,4445228216,,,241080708.9,110653830.7,50642880.77,56829663469,110900444.4,476055288.4,7878700000,,603200000,8.99E+12,28861759209,2566000050,1.05E+11,,,,2.14E+12,2.42E+12,2.83E+11,1.32E+11,72482337370,1.48E+11,,1.84E+11,,21773901764,94362275580,53405689130,3331325038,24154568627,4.76E+11,2679409453,3910036925,1.11E+12,,7265315332,,,38715554.54,67715444.44,64980820835,28638550499,6.27E+11,,,854711500,,146341385.9,7.74E+11,1.15E+11,,534701915.6,4024621900,6.11E+11,2.26E+12,431561376.5,1.21E+12,,6232005656,,,,21728770055,1378130996,,4042139901,42463576.16,4.02E+11,1.94E+11,,2.16E+12,,1759690812,1250242108,,,,,,3526287037,709041452.2,1136543003,1237655461,24488033442,3.14E+12,2434884951,1182457143,2508524186,64201788123,,1.93E+11,64439382896,1945916583,,23149971048,8.77E+12,5981760278,37325225268,23689696768,4614086400,18134029180,32450541843,,2545983008,,1.09E+11,14436100000,,32899759311,4094810488,,1924786267,8.53E+12,1362151524,7829094613,,,1254765350,2.33E+11,1.65E+11,7459833333,3503282103,11893405684,168715353.1,1100685845,3573959900,,,,2.73E+11,,2.73E+11,52759380046,,794900000,,,1.40E+11,542000513.6,,147357222.8,13062421025,,1033002402,3.74E+11,,1136408814,32353440727,,,7.34E+11,,,53260077.43,2.33E+11,2.73E+11,6235833333,8744134354,68789289566,,,1244610000,,1.55E+12,10163020116,2.86E+12,,82340333.33,67018023256,,727800000,,113423181.3,1.12E+13,,,,82984078069,3829500000,6678868200
1981,,3478787909,5550483036,,388958731.3,3.48E+11,49333424135,78676842366,,,147841740.7,1.77E+11,71034228097,,969046666.7,1.05E+11,1291119965,1775842680,20249694002,19870000000,3467819149,1426500000,,,192900000,739100032,5891606676,2.64E+11,1120203466,4366213850,146391639.7,1073861599,694803502.7,3.06E+11,,1.09E+11,,34509878044,1.96E+11,8432588484,7636345827,12537821038,1993512326,36388366869,114271897.3,139468114.6,2623807074,14848950192,20150254096,,,2087496374,,7.97E+11,,66218518.52,61877755005,7266999800,44348672668,4.00E+11,1.44E+12,2.00E+12,,4.05E+12,21810767209,23405404730,2.57E+12,,2.02E+11,,7324903188,3.41E+12,,52485533205,1235899836,6.16E+11,,,3862269127,5.41E+11,,4222441615,,,218764445.8,154731969.7,36731422.85,52346507380,115651925.9,435746974.8,8607500300,,570357107.1,9.13E+12,31055409443,2819500000,1.05E+11,,,,2.32E+12,2.61E+12,2.90E+11,1.36E+11,85518233451,1.51E+11,,1.91E+11,,20694944733,1.00E+11,38424991534,3441249882,25568701754,4.29E+11,2979061412,4384685230,1.22E+12,,6854491454,,,41369800.05,79026037.04,72425590649,25056672166,7.33E+11,,,846514500,,167970095.9,8.92E+11,1.17E+11,,511658690.6,4415844156,6.41E+11,2.43E+12,434188034.2,1.28E+12,,5231808670,,,,17788171722,1205166026,,3594868208,44781456.95,4.16E+11,2.50E+11,31020000,2.34E+12,,1538972158,1243469361,,,,2310099100,,3537099150,747994681.9,1147192917,1237685692,25004557094,3.52E+12,2259179125,972563810.2,2170893039,61076493506,,1.62E+11,63596654761,2275583317,,24167846141,8.93E+12,7259120151,37526258295,28100605515,5222421500,21649137620,35646416953,,2498068351,,98326795820,15955700000,,31980423453,5219516810,,1984470100,8.63E+12,1279972866,8661263764,,,1407062608,2.47E+11,1.84E+11,10016500000,3176771103,14171819540,187313261.3,1114830472,3437200200,,,,2.75E+11,,2.75E+11,54521187989,,889050000,,,1.28E+11,571542674.6,,154902869,15518199247,,876937559.7,3.99E+11,,962347001,34846107862,,,8.50E+11,,,62242013.33,2.47E+11,2.75E+11,6992083333,8428513568,71040020140,,,1337300000,,1.69E+12,11048335541,3.21E+12,,102086555.6,75367139535,,821800000,,98746405.39,1.15E+13,,,,89629496833,3872666667,8011373800
